id,ID,food,Caloric Value,Protein,Carbohydrates,Fat,Sugars
2707,311,premium crispy chicken classic sandwich mcdonalds,524,27.8,58.6,20.0,12.4
2708,312,veggie burger,124,11.0,10.0,4.4,0.7
2709,313,quarter pounder with cheese mcdonalds,513,29.0,39.7,28.3,9.8
2710,314,beef sandwich steak raw,173,9.2,0.0,15.1,0.0
2711,315,cheeseburger,292,15.0,28.7,13.2,5.9
2712,316,premium grilled chicken ranch blt sandwich mcdonalds,412,33.7,44.3,10.9,10.5
2713,317,double whopper with cheese burger king,1061,57.7,53.9,68.1,14.4
2714,318,big mac mcdonalds,563,25.9,44.0,32.8,8.7
2715,319,sandwich with cold cuts,833,41.1,79.9,39.3,12.4
2716,320,filet o fish mcdonalds,378,15.1,35.4,19.6,4.9
2717,321,hand breaded chicken tenders carls jr,57,0.0,0.2,2.9,0.0
2718,322,grilled chicken sandwich wendys,370,0.0,0.0,8.0,0.0
2719,323,sandwich with roast beef,410,28.6,44.3,13.0,0.0
2720,324,hamburger burger king,258,14.7,26.5,10.4,5.5
2721,325,big n tasty mcdonalds,524,24.7,38.5,31.7,8.8
2722,326,roast beef sandwich,364,22.6,33.1,15.3,5.7
2723,327,roast beef sandwich with cheese,473,32.2,45.4,18.0,0.0
2724,328,hamburger,255,12.9,28.7,9.9,5.8
2725,329,premium fish sandwich burger king,572,22.6,58.7,27.4,7.8
2726,330,whopper burger king,790,35.4,52.8,48.4,13.0
2727,331,sandwich with tuna salad,584,29.7,55.4,28.0,0.0
2728,332,original chicken sandwich burger king,569,24.2,52.2,29.2,6.0
2729,333,double whopper burger king,942,52.1,51.4,58.6,13.2
2730,334,premium crispy chicken club sandwich mcdonalds,635,39.1,57.4,29.9,12.7
2731,335,hamburger mcdonalds,251,12.3,28.8,9.6,5.7
2732,336,pepperoni pizza dominos,308,12.7,36.0,12.6,4.2
2733,337,sausage pizza,325,13.3,35.5,14.3,3.9
2734,338,pepperoni pizza,313,13.0,35.5,13.2,3.6
2735,339,pepperoni pizza pizza hut,269,12.3,30.3,10.9,3.5
2736,340,cheese pizza pizza hut,260,11.5,30.0,10.5,3.2
2737,341,cheese pizza,285,12.2,35.7,10.4,3.8
2738,342,cheese pizza dominos,278,11.7,35.9,9.7,4.3
2739,343,meat vegetable pizza,332,15.0,34.5,14.8,5.1
2740,344,sucker raw,146,26.6,0.0,3.7,0.0
2741,345,northern pike raw,348,76.3,0.0,2.7,0.0
2742,346,haddock cooked,135,30.0,0.0,0.8,0.0
2743,347,burbot cooked,104,22.3,0.0,0.9,0.0
2744,348,pollock cooked,356,75.3,0.0,3.8,0.0
2745,349,rainbow smelt raw,27,5.0,0.0,0.7,0.0
2746,350,whitefish cooked,265,37.7,0.0,11.6,0.0
2747,351,walleye pike raw,148,30.4,0.0,1.9,0.0
2748,352,carp cooked,275,38.9,0.0,12.2,0.0
2749,353,wolffish cooked,293,53.4,0.0,7.3,0.0
2750,354,snapper cooked,218,44.7,0.0,2.9,0.0
2751,355,roe cooked,58,8.1,0.5,2.3,0.0
2752,356,anchovy raw,37,5.8,0.0,1.4,0.0
2753,357,herring raw,291,33.0,0.0,16.6,0.0
2754,358,cod raw,189,41.1,0.0,1.5,0.0
2755,359,tilapia raw,111,23.3,0.0,2.0,0.0
2756,360,whiting cooked,84,16.9,0.0,1.2,0.0
2757,361,skipjack tuna cooked,407,86.9,0.0,4.0,0.0
2758,362,salmon cooked,733,78.7,0.0,44.0,0.0
2759,363,chum salmon cooked,474,79.5,0.0,14.9,0.0
2760,364,american shad cooked,363,31.3,0.0,25.4,0.0
2761,365,shark cooked,65,5.3,1.8,3.9,0.0
2762,366,trout cooked,118,16.5,0.0,5.3,0.0
2763,367,swordfish raw,196,26.7,0.0,9.0,0.0
2764,368,rainbow trout cooked,119,16.9,0.0,5.2,0.0
2765,369,fish sandwich with cheese,374,15.1,35.4,19.6,4.9
2766,370,jellyfish dried,21,3.2,0.0,0.8,0.0
2767,371,mullet raw,139,23.0,0.0,4.5,0.0
2768,372,halibut cooked,353,71.7,0.0,5.1,0.0
2769,373,lingcod raw,213,44.2,0.0,2.7,0.0
2770,374,orange roughy cooked,30,6.4,0.0,0.3,0.0
2771,375,cisco raw,77,15.0,0.0,1.5,0.0
2772,376,florida pompano cooked,186,20.8,0.0,10.7,0.0
2773,377,snapper raw,218,44.7,0.0,2.9,0.0
2774,378,fish sandwich,565,22.6,58.7,27.4,7.8
2775,379,haddock raw,143,31.5,0.0,0.9,0.0
2776,380,ocean perch raw,51,9.8,0.0,1.0,0.0
2777,381,cuttlefish cooked,45,9.2,0.5,0.4,0.0
2778,382,cod cooked,189,41.1,0.0,1.5,0.0
2779,383,seatrout raw,248,39.8,0.0,8.6,0.0
2780,384,flounder raw,114,20.2,0.0,3.1,0.0
2781,385,spot cooked,79,11.9,0.0,3.1,0.0
2782,386,walleye pike cooked,148,30.4,0.0,1.9,0.0
2783,387,perch raw,55,11.6,0.0,0.6,0.0
2784,388,pumpkin seed sunfish raw,43,9.3,0.0,0.3,0.0
2785,389,salt mackerel,415,25.2,0.0,34.1,0.0
2786,390,mackerel cooked,231,21.0,0.0,15.7,0.0
2787,391,tilapia cooked,111,22.8,0.0,2.3,0.0
2788,392,drum raw,236,34.7,0.0,9.8,0.0
2789,393,atlantic croaker fried,192,15.8,6.6,11.0,0.0
2790,394,pumpkin seed sunfish cooked,42,9.2,0.0,0.3,0.0
2791,395,wolffish raw,294,53.6,0.0,7.3,0.0
2792,396,bluefin tuna cooked,276,44.9,0.0,9.4,0.0
2793,397,scup cooked,68,12.1,0.0,1.8,0.0
2794,398,herring cooked,290,32.9,0.0,16.6,0.0
2795,399,bluefish raw,186,30.1,0.0,6.4,0.0
2796,400,sheepshead cooked,234,48.4,0.0,3.0,0.0
2797,401,bass cooked,91,15.0,0.0,2.9,0.0
2798,402,pout cooked,279,58.4,0.0,3.2,0.0
2799,403,chinook salmon raw,709,78.9,0.0,41.3,0.0
2800,404,rockfish raw,172,35.1,0.0,2.6,0.0
2801,405,tilefish raw,371,67.6,0.0,8.9,0.0
2802,406,scup raw,174,31.3,0.0,4.5,0.0
2803,407,sablefish cooked,755,51.9,0.0,59.3,0.0
2804,408,tuna salad,383,32.9,19.3,19.0,0.0
2805,409,coho salmon cooked,255,34.7,0.0,11.8,0.0
2806,410,roe raw,20,3.1,0.2,0.9,0.0
2807,411,sea bass raw,125,23.8,0.0,2.6,0.0
2808,412,pink salmon cooked,349,56.0,0.0,12.0,0.0
2809,413,sockeye salmon cooked,493,82.1,0.0,17.3,0.0
2810,414,whitefish raw,265,37.8,0.0,11.6,0.0
2811,415,greenland halibut cooked,760,58.6,0.0,56.4,0.0
2812,416,northern pike cooked,350,76.5,0.0,2.7,0.0
2813,417,salmon raw,824,80.9,0.0,53.1,0.0
2814,418,turbot cooked,388,65.4,0.0,12.0,0.0
2815,419,surimi,28,4.3,1.9,0.3,0.0
2816,420,chinook salmon cooked,711,79.2,0.0,41.2,0.0
2817,421,mullet cooked,140,23.1,0.0,4.5,0.0
2818,422,chum salmon raw,3,0.6,0.0,0.1,0.0
2819,423,butterfish raw,47,5.5,0.0,2.6,0.0
2820,424,sea bass cooked,125,23.9,0.0,2.6,0.0
2821,425,greenland halibut raw,759,58.6,0.0,56.5,0.0
2822,426,halibut raw,371,75.7,0.0,5.4,0.0
2823,427,sturgeon cooked,184,28.2,0.0,7.0,0.0
2824,428,fish fillet fried,211,13.3,15.4,11.2,0.0
2825,429,rainbow trout raw,111,15.8,0.0,4.9,0.0
2826,430,pout raw,278,58.6,0.0,3.2,0.0
2827,431,rainbow smelt cooked,35,6.4,0.0,0.9,0.0
2828,432,monkfish raw,22,4.1,0.0,0.4,0.0
2829,433,trout raw,117,16.4,0.0,5.2,0.0
2830,434,shark raw,37,5.9,0.0,1.3,0.0
2831,435,burbot raw,104,22.4,0.0,0.9,0.0
2832,436,dolphinfish cooked,173,37.7,0.0,1.4,0.0
2833,437,crayfish cooked,25,5.0,0.0,0.4,0.0
2834,438,dolphinfish raw,173,37.7,0.0,1.4,0.0
2835,439,perch cooked,54,11.4,0.0,0.5,0.0
2836,440,cusk raw,106,23.2,0.0,0.8,0.0
2837,441,bluefin tuna raw,41,6.6,0.0,1.4,0.0
2838,442,milkfish cooked,54,7.4,0.0,2.4,0.0
2839,443,carp raw,277,38.9,0.0,12.2,0.0
2840,444,sturgeon raw,30,4.6,0.0,1.1,0.0
2841,445,orange roughy raw,22,4.6,0.0,0.2,0.0
2842,446,catfish fried,199,15.7,7.0,11.6,0.0
2843,447,cuttlefish raw,22,4.6,0.2,0.2,0.0
2844,448,bass raw,90,14.9,0.0,2.9,0.0
2845,449,flounder cooked,109,19.4,0.0,3.0,0.0
2846,450,milkfish raw,42,5.8,0.0,1.9,0.0
2847,451,eel raw,375,37.6,0.0,23.8,0.0
2848,452,catfish raw,189,24.2,0.0,9.4,0.0
2849,453,fish sticks,78,3.1,6.1,4.5,0.5
2850,454,coho salmon raw,254,33.8,0.0,12.2,0.0
2851,455,monkfish cooked,27,5.3,0.0,0.6,0.0
2852,456,yellowtail cooked,546,86.6,0.0,19.6,0.0
2853,457,yellowfin tuna cooked,37,8.2,0.0,0.2,0.0
2854,458,ling cooked,168,36.8,0.0,1.2,0.0
2855,459,eel cooked,67,6.7,0.0,4.2,0.0
2856,460,sablefish raw,753,51.8,0.0,59.1,0.0
2857,461,salmon nuggets,60,3.6,4.0,3.3,0.0
2858,462,yellowtail raw,546,86.5,0.0,19.6,0.0
2859,463,butterfish cooked,47,5.5,0.0,2.6,0.0
2860,464,caviar,42,3.9,0.6,2.9,0.0
2861,465,pollock raw,355,75.0,0.0,3.8,0.0
2862,466,catfish cooked,206,26.4,0.0,10.3,0.0
2863,467,whiting raw,83,16.8,0.0,1.2,0.0
2864,468,pink salmon raw,404,65.2,0.0,14.0,0.0
2865,469,yellowfin tuna raw,31,6.9,0.0,0.1,0.0
2866,470,mackerel raw,230,20.8,0.0,15.6,0.0
2867,471,turbot raw,388,65.5,0.0,12.0,0.0
2868,472,cusk cooked,106,23.1,0.0,0.8,0.0
2869,473,atlantic croaker raw,82,14.0,0.0,2.5,0.0
2870,474,sucker cooked,148,26.6,0.0,3.7,0.0
2871,475,spot raw,79,11.8,0.0,3.1,0.0
2872,476,drum cooked,236,34.6,0.0,9.7,0.0
2873,477,crayfish raw,3,0.6,0.0,0.048,0.0
2874,478,tilefish cooked,441,73.5,0.0,14.1,0.0
2875,479,bluefish cooked,186,30.1,0.0,6.4,0.0
2876,480,grouper cooked,238,50.2,0.0,2.6,0.0
2877,481,sheepshead raw,257,48.1,0.0,5.7,0.0
2878,482,herring kippered,87,9.8,0.0,4.9,0.0
2879,483,grouper raw,238,50.2,0.0,2.6,0.0
2880,484,ocean perch cooked,48,9.3,0.0,0.9,0.0
2881,485,ling raw,168,36.7,0.0,1.2,0.0
2882,486,lingcod cooked,329,68.4,0.0,4.1,0.0
2883,487,florida pompano raw,184,20.7,0.0,10.6,0.0
2884,488,rockfish cooked,162,33.1,0.0,2.4,0.0
2885,489,seatrout cooked,247,39.9,0.0,8.6,0.0
2886,490,sockeye salmon raw,562,84.4,0.0,22.2,0.0
2887,491,swordfish cooked,182,24.9,0.0,8.4,0.0
2888,492,american shad raw,362,31.2,0.0,25.3,0.0
2889,493,sardine canned in oil,310,36.7,0.0,17.1,0.0
2890,494,anchovy canned in oil,8,1.2,0.0,0.4,0.0
2891,495,salmon canned,520,79.1,0.0,20.3,0.0
2892,496,sardines in tomato sauce canned,165,18.6,0.5,9.3,0.4
2893,497,sockeye salmon canned,563,79.5,0.0,24.9,0.0
2894,498,tuna canned,102,18.9,0.0,2.4,0.0
2895,499,pink salmon canned,530,80.9,0.0,20.4,0.0
2896,500,cod canned,328,71.0,0.0,2.7,0.0
2897,501,eastern oyster canned,110,11.4,6.3,4.0,0.0
2898,502,chum salmon canned,520,79.1,0.0,20.3,0.0
2899,503,tuna canned in oil,331,47.2,0.0,14.4,0.0
2900,504,wild pink salmon oceans,320,0.0,0.0,16.0,0.0
2901,505,shrimp canned,128,26.1,0.0,1.7,0.0
2902,506,alaska king crab raw,144,31.5,0.0,1.0,0.0
2903,507,scallops fried,64,2.6,6.4,3.2,0.0
2904,508,shrimp cooked,7,1.3,0.013,0.092,0.0
2905,509,clams fried,19,1.3,1.0,1.0,0.0
2906,510,alaska king crab cooked,130,25.9,0.0,2.1,0.0
2907,511,scallops cooked,11,2.1,0.5,0.058,0.0
2908,512,squid fried,140,14.4,6.2,6.0,0.0
2909,513,oyster raw,41,4.7,2.5,1.2,0.0
2910,514,abalone,89,14.5,5.1,0.6,0.0
2911,515,queen crab raw,25,5.2,0.0,0.3,0.0
2912,516,whelk cooked,78,13.5,4.4,0.2,0.0
2913,517,oyster cooked,41,4.7,2.5,1.2,0.0
2914,518,eastern oyster cooked,8,0.7,0.7,0.2,0.0
2915,519,blue mussels cooked,344,47.6,14.8,9.0,0.0
2916,520,octopus raw,23,4.2,0.6,0.3,0.0
2917,521,spiny lobster cooked,233,43.0,5.1,3.2,0.0
2918,522,blue mussels raw,129,17.9,5.5,3.4,0.0
2919,523,queen crab cooked,98,20.2,0.0,1.3,0.0
2920,524,dungeness crab cooked,140,28.3,1.2,1.6,0.0
2921,525,dungeness crab raw,140,28.4,1.2,1.6,0.0
2922,526,shrimp fried,52,1.3,4.8,3.2,0.086
2923,527,shrimp raw,4,0.7,0.041,0.023,0.0
2924,528,blue crab cooked,71,15.2,0.0,0.6,0.0
2925,529,shrimp imitation,29,3.5,2.6,0.4,0.0
2926,530,conch baked,165,33.4,2.2,1.5,0.0
2927,531,squid raw,26,4.4,0.9,0.4,0.0
2928,532,scallop raw,10,1.8,0.5,0.091,0.0
2929,533,lobster raw,116,24.8,0.0,1.1,0.0
2930,534,scallop imitation,28,3.6,3.0,0.1,0.0
2931,535,blue crab raw,18,3.8,0.018,0.2,0.0
2932,536,whelk raw,39,6.7,2.2,0.1,0.0
2933,537,spiny lobster raw,234,43.1,5.1,3.2,0.0
2934,538,clams canned,227,38.8,9.4,2.5,0.0
2935,539,lobster cooked,134,28.5,0.0,1.3,0.0
2936,540,eastern oyster fried,29,1.3,1.7,1.8,0.0
2937,541,clams raw,195,33.3,8.1,2.2,0.0
2938,542,octopus cooked,139,25.3,3.7,1.8,0.0
2939,543,eastern oyster raw,8,0.7,0.8,0.2,0.0
2940,544,oyster fried,61,2.1,6.7,3.0,0.0
2941,545,sturgeon smoked,49,8.8,0.0,1.2,0.0
2942,546,chinook salmon smoked,159,24.9,0.0,5.9,0.0
2943,547,cisco smoked,50,4.6,0.0,3.4,0.0
2944,548,haddock smoked,33,7.1,0.0,0.3,0.0
2945,549,whitefish smoked,147,31.8,0.0,1.3,0.0
2946,550,red salmon sockeye filets smoked,373,65.5,0.0,12.3,0.0
